Date,Day,ChannelGroup,Channel,StartTime,Typol,Description,TimeSlot,Time start,Time end,Time Length,NIns,Rating%,Audience[000'],Rch%,Rchr'000,Cov%,Covr'000,Share
29/01/2021,Friday,T7 Group,T7 HD,00:10:00,Reklama,Marketing,02:00:00-26:00:00,20:00:00,20:10:00,00:10:00,1,2.32,37.55,4.45,72.04,4.45,72.04,7.19
29/01/2021,Friday,T7 Group,T7 HD,00:15:00,Emision argetues,Showbiz,02:00:00-26:00:00,10:45:00,11:00:00,00:15:00,1,0.48,7.77,0.74,11.95,0.74,11.95,2.86
29/01/2021,Friday,T7 Group,T7 HD,00:15:00,Reklama,Marketing,02:00:00-26:00:00,09:00:00,09:15:00,00:15:00,1,0.09,1.44,0.19,3.09,0.19,3.09,1.01
29/01/2021,Friday,T7 Group,T7 HD,00:15:00,Reklama,Marketing,02:00:00-26:00:00,11:30:00,11:45:00,00:15:00,1,0.87,14.06,1.41,22.86,1.41,22.86,5.1
29/01/2021,Friday,T7 Group,T7 HD,00:15:00,Reklama,Marketing,02:00:00-26:00:00,13:30:00,13:45:00,00:15:00,1,0.83,13.44,0.93,15.06,0.93,15.06,4.55
29/01/2021,Friday,T7 Group,T7 HD,00:15:00,Reklama,Marketing,02:00:00-26:00:00,15:40:00,15:55:00,00:15:00,1,0.31,4.96,0.61,9.9,0.61,9.9,1.35
29/01/2021,Friday,T7 Group,T7 HD,00:15:00,Reklama,Marketing,02:00:00-26:00:00,16:45:00,17:00:00,00:15:00,1,0.59,9.54,0.88,14.33,0.88,14.33,2.35
29/01/2021,Friday,T7 Group,T7 HD,00:20:00,Emision argetues,Showbiz,02:00:00-26:00:00,19:00:00,19:20:00,00:20:00,1,0.39,6.27,0.48,7.76,0.48,7.76,1.26
29/01/2021,Friday,T7 Group,T7 HD,00:30:00,Emision,T7 Story,02:00:00-26:00:00,11:00:00,11:30:00,00:30:00,1,0.49,7.88,0.71,11.55,0.71,11.55,2.78
29/01/2021,Friday,T7 Group,T7 HD,00:30:00,Lajme,Lajme & Sport,02:00:00-26:00:00,09:15:00,09:45:00,00:30:00,1,0.01,0.22,0.33,5.35,0.33,5.35,0.12
29/01/2021,Friday,T7 Group,T7 HD,00:30:00,Lajme,Lajme & Sport,02:00:00-26:00:00,15:00:00,15:30:00,00:30:00,1,0.8,12.91,2.08,33.75,2.08,33.75,3.89
29/01/2021,Friday,T7 Group,T7 HD,00:30:00,Lajme,Lajme qëndrore,02:00:00-26:00:00,19:30:00,20:00:00,00:30:00,1,1.89,30.66,3.86,62.5,3.86,62.5,5.96
29/01/2021,Friday,T7 Group,T7 HD,00:35:00,Lajme,Frontal,02:00:00-26:00:00,10:05:00,10:40:00,00:35:00,1,0.52,8.5,1.82,29.54,1.82,29.54,3.18
29/01/2021,Friday,T7 Group,T7 HD,00:40:00,Emision,Dhoma e rrefimit,02:00:00-26:00:00,20:20:00,21:00:00,00:40:00,1,1.25,20.28,3.64,59.01,3.64,59.01,3.73
29/01/2021,Friday,T7 Group,T7 HD,00:50:00,Emision argetues,Express Roze,02:00:00-26:00:00,18:10:00,19:00:00,00:50:00,1,0.55,8.92,1.69,27.42,1.69,27.42,1.88
29/01/2021,Friday,T7 Group,T7 HD,00:50:00,Emision informativ,Ekonomia n’fokus,02:00:00-26:00:00,15:55:00,16:45:00,00:50:00,1,0.68,10.94,3.85,62.31,3.85,62.31,2.81
29/01/2021,Friday,T7 Group,T7 HD,01:00:00,Lajme,Frontal live,02:00:00-26:00:00,17:00:00,18:00:00,01:00:00,1,1.85,30.02,4.16,67.35,4.16,67.35,6.85
29/01/2021,Friday,T7 Group,T7 HD,01:00:00,Lajme,News,02:00:00-26:00:00,24:00:00,25:00:00,01:00:00,1,3.03,49.16,7.17,116.15,7.17,116.15,32.93
29/01/2021,Friday,T7 Group,T7 HD,01:15:00,Emision,Dpt te Fidani,02:00:00-26:00:00,13:45:00,15:00:00,01:15:00,1,0.89,14.34,1.97,31.95,1.97,31.95,4.56
29/01/2021,Friday,T7 Group,T7 HD,01:15:00,Emision,Dpt te Fidani,02:00:00-26:00:00,22:45:00,24:00:00,01:15:00,1,6.02,97.51,11.04,178.89,11.04,178.89,24.8
29/01/2021,Friday,T7 Group,T7 HD,01:35:00,Debat,Pressing,02:00:00-26:00:00,11:55:00,13:30:00,01:35:00,1,1.24,20.16,3.21,52.06,3.21,52.06,7.55
29/01/2021,Friday,T7 Group,T7 HD,01:45:00,Emision,Prishtine - Tirane: Ku gabuam?,02:00:00-26:00:00,21:00:00,22:45:00,01:45:00,1,7.06,114.36,16.41,265.89,16.41,265.89,22.07
29/01/2021,Friday,T7 Group,T7 HD,02:00:00,Emision,Gjesi live,02:00:00-26:00:00,07:00:00,09:00:00,02:00:00,1,0.05,0.84,0.69,11.14,0.69,11.14,0.82
30/01/2021,Saturday,KTV Group,KTV,00:05:00,Sport,Sporti në KTV,02:00:00-26:00:00,19:45:00,19:50:00,00:05:00,1,0.2,3.26,0.2,3.26,0.2,3.26,0.7
30/01/2021,Saturday,KTV Group,KTV,00:10:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,02:00:00,02:10:00,00:10:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:10:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,06:00:00,06:10:00,00:10:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:10:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,09:00:00,09:10:00,00:10:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:10:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,12:00:00,12:10:00,00:10:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:15:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,15:00:00,15:15:00,00:15:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:15:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,17:00:00,17:15:00,00:15:00,1,0.09,1.52,0.11,1.82,0.11,1.82,0.39
30/01/2021,Saturday,KTV Group,KTV,00:15:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,22:00:00,22:15:00,00:15:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:15:00,Reklama,City Shop,02:00:00-26:00:00,15:15:00,15:30:00,00:15:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:15:00,Reklama,Top Shop,02:00:00-26:00:00,10:30:00,10:45:00,00:15:00,1,0.16,2.65,0.19,3.15,0.19,3.15,0.82
30/01/2021,Saturday,KTV Group,KTV,00:15:00,Reklama,Top Shop,02:00:00-26:00:00,11:45:00,12:00:00,00:15:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:15:00,Reklama,Top Shop,02:00:00-26:00:00,16:10:00,16:25:00,00:15:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:15:00,Serial per femije,Magjia e numrave,02:00:00-26:00:00,07:00:00,07:15:00,00:15:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:15:00,Sport,Sporti në KTV,02:00:00-26:00:00,17:15:00,17:30:00,00:15:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:15:00,Sport,Sporti në KTV,02:00:00-26:00:00,22:15:00,22:30:00,00:15:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:20:00,Magazine televizive,Cosmo - r,02:00:00-26:00:00,13:20:00,13:40:00,00:20:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:20:00,Reklama,City Shop,02:00:00-26:00:00,12:10:00,12:30:00,00:20:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:20:00,Serial,Te famshmit,02:00:00-26:00:00,04:10:00,04:30:00,00:20:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:30:00,Emision i pasdites,Express - r,02:00:00-26:00:00,10:00:00,10:30:00,00:30:00,1,0.17,2.68,0.37,5.94,0.37,5.94,0.9
30/01/2021,Saturday,KTV Group,KTV,00:30:00,Emision per femije,Retro Arta,02:00:00-26:00:00,17:30:00,18:00:00,00:30:00,1,0,0.08,0.3,4.83,0.3,4.83,0.02
30/01/2021,Saturday,KTV Group,KTV,00:30:00,Emision per mode,Fashionista - r,02:00:00-26:00:00,03:40:00,04:10:00,00:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:30:00,Serial,Te famshmit,02:00:00-26:00:00,13:40:00,14:10:00,00:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:30:00,Serial,Via Balcanica,02:00:00-26:00:00,03:10:00,03:40:00,00:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:35:00,Emision per femije,PFF,02:00:00-26:00:00,16:25:00,17:00:00,00:35:00,1,0.01,0.21,0.11,1.82,0.11,1.82,0.06
30/01/2021,Saturday,KTV Group,KTV,00:40:00,Emision per femije,Treni,02:00:00-26:00:00,15:30:00,16:10:00,00:40:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:40:00,Emision per mode,Fashionista,02:00:00-26:00:00,19:50:00,20:30:00,00:40:00,1,0.14,2.34,0.2,3.26,0.2,3.26,0.49
30/01/2021,Saturday,KTV Group,KTV,00:40:00,Serial,Rikthimi,02:00:00-26:00:00,05:20:00,06:00:00,00:40:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:45:00,Dokumentar seri,Bota e së ardhmës,02:00:00-26:00:00,06:10:00,06:55:00,00:45:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:45:00,Emision familjar,Foleja-r,02:00:00-26:00:00,07:15:00,08:00:00,00:45:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:45:00,Lajme,Lajme e mbrëmjes,02:00:00-26:00:00,19:00:00,19:45:00,00:45:00,1,0.19,3.08,0.2,3.26,0.2,3.26,0.69
30/01/2021,Saturday,KTV Group,KTV,00:45:00,Serial,Rikthimi,02:00:00-26:00:00,22:30:00,23:15:00,00:45:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:50:00,Emision i mbremjes,Interaktiv - Biseda - r,02:00:00-26:00:00,14:10:00,15:00:00,00:50:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:50:00,Emision i mengjesit,Sot – vazhdimi,02:00:00-26:00:00,09:10:00,10:00:00,00:50:00,1,0.1,1.66,0.16,2.63,0.16,2.63,0.71
30/01/2021,Saturday,KTV Group,KTV,00:50:00,Magazine televizive,Magazina 038,02:00:00-26:00:00,12:30:00,13:20:00,00:50:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,00:50:00,Magazine televizive,Magazina 038 - r,02:00:00-26:00:00,04:30:00,05:20:00,00:50:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,01:00:00,Emision i mengjesit,Sot,02:00:00-26:00:00,08:00:00,09:00:00,01:00:00,1,0.05,0.77,0.16,2.63,0.16,2.63,0.64
30/01/2021,Saturday,KTV Group,KTV,01:00:00,Emision i pasdites,Express - vazhdimi,02:00:00-26:00:00,10:45:00,11:45:00,01:00:00,1,0.1,1.56,0.16,2.63,0.16,2.63,0.47
30/01/2021,Saturday,KTV Group,KTV,01:00:00,Emision informativ,Codex,02:00:00-26:00:00,18:00:00,19:00:00,01:00:00,1,0.01,0.13,0.36,5.86,0.36,5.86,0.03
30/01/2021,Saturday,KTV Group,KTV,01:00:00,Serial,Poldark,02:00:00-26:00:00,02:10:00,03:10:00,01:00:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,01:15:00,Emision per mode,Prishtina Fashion Night - r,02:00:00-26:00:00,24:45:00,26:00:00,01:15:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV,01:30:00,Emision per mode,Prishtina Fashion Night,02:00:00-26:00:00,20:30:00,22:00:00,01:30:00,1,0,0.07,0.28,4.54,0.28,4.54,0.01
30/01/2021,Saturday,KTV Group,KTV,01:30:00,Film,Film artistik :Take Care,02:00:00-26:00:00,23:15:00,24:45:00,01:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV HD,00:05:00,Sport,Sporti në KTV,02:00:00-26:00:00,19:45:00,19:50:00,00:05:00,1,3.48,56.3,3.69,59.71,3.69,59.71,12.08
30/01/2021,Saturday,KTV Group,KTV HD,00:10:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,02:00:00,02:10:00,00:10:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV HD,00:10:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,06:00:00,06:10:00,00:10:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV HD,00:10:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,09:00:00,09:10:00,00:10:00,1,0.4,6.55,0.53,8.63,0.53,8.63,4.32
30/01/2021,Saturday,KTV Group,KTV HD,00:10:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,12:00:00,12:10:00,00:10:00,1,0.45,7.34,0.48,7.8,0.48,7.8,2.51
30/01/2021,Saturday,KTV Group,KTV HD,00:15:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,15:00:00,15:15:00,00:15:00,1,0.76,12.24,1.12,18.06,1.12,18.06,4.31
30/01/2021,Saturday,KTV Group,KTV HD,00:15:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,17:00:00,17:15:00,00:15:00,1,2.05,33.16,2.52,40.9,2.52,40.9,8.56
30/01/2021,Saturday,KTV Group,KTV HD,00:15:00,Lajme,Koha e lajmeve,02:00:00-26:00:00,22:00:00,22:15:00,00:15:00,1,1.95,31.55,2.81,45.45,2.81,45.45,6.17
30/01/2021,Saturday,KTV Group,KTV HD,00:15:00,Reklama,City Shop,02:00:00-26:00:00,15:15:00,15:30:00,00:15:00,1,0.86,14,1,16.21,1,16.21,4.87
30/01/2021,Saturday,KTV Group,KTV HD,00:15:00,Reklama,Top Shop,02:00:00-26:00:00,10:30:00,10:45:00,00:15:00,1,0.58,9.32,0.61,9.89,0.61,9.89,2.87
30/01/2021,Saturday,KTV Group,KTV HD,00:15:00,Reklama,Top Shop,02:00:00-26:00:00,11:45:00,12:00:00,00:15:00,1,0.47,7.54,0.5,8.12,0.5,8.12,2.38
30/01/2021,Saturday,KTV Group,KTV HD,00:15:00,Reklama,Top Shop,02:00:00-26:00:00,16:10:00,16:25:00,00:15:00,1,0.84,13.68,1.14,18.46,1.14,18.46,4.55
30/01/2021,Saturday,KTV Group,KTV HD,00:15:00,Serial per femije,Magjia e numrave,02:00:00-26:00:00,07:00:00,07:15:00,00:15:00,1,0.06,1.03,0.06,1.03,0.06,1.03,4.69
30/01/2021,Saturday,KTV Group,KTV HD,00:15:00,Sport,Sporti në KTV,02:00:00-26:00:00,17:15:00,17:30:00,00:15:00,1,1.32,21.41,2.73,44.16,2.73,44.16,5.5
30/01/2021,Saturday,KTV Group,KTV HD,00:15:00,Sport,Sporti në KTV,02:00:00-26:00:00,22:15:00,22:30:00,00:15:00,1,1.5,24.37,5.33,86.34,5.33,86.34,5.03
30/01/2021,Saturday,KTV Group,KTV HD,00:20:00,Magazine televizive,Cosmo - r,02:00:00-26:00:00,13:20:00,13:40:00,00:20:00,1,0.57,9.16,0.69,11.12,0.69,11.12,3.51
30/01/2021,Saturday,KTV Group,KTV HD,00:20:00,Reklama,City Shop,02:00:00-26:00:00,12:10:00,12:30:00,00:20:00,1,0.45,7.26,0.45,7.26,0.45,7.26,2.47
30/01/2021,Saturday,KTV Group,KTV HD,00:20:00,Serial,Te famshmit,02:00:00-26:00:00,04:10:00,04:30:00,00:20:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV HD,00:30:00,Emision i pasdites,Express - r,02:00:00-26:00:00,10:00:00,10:30:00,00:30:00,1,0.41,6.64,1.07,17.25,1.07,17.25,2.22
30/01/2021,Saturday,KTV Group,KTV HD,00:30:00,Emision per femije,Retro Arta,02:00:00-26:00:00,17:30:00,18:00:00,00:30:00,1,0.55,8.88,1.18,19.04,1.18,19.04,2.17
30/01/2021,Saturday,KTV Group,KTV HD,00:30:00,Emision per mode,Fashionista - r,02:00:00-26:00:00,03:40:00,04:10:00,00:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV HD,00:30:00,Serial,Te famshmit,02:00:00-26:00:00,13:40:00,14:10:00,00:30:00,1,0.61,9.92,0.78,12.71,0.78,12.71,3.89
30/01/2021,Saturday,KTV Group,KTV HD,00:30:00,Serial,Via Balcanica,02:00:00-26:00:00,03:10:00,03:40:00,00:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV HD,00:35:00,Emision per femije,PFF,02:00:00-26:00:00,16:25:00,17:00:00,00:35:00,1,0.86,13.93,3.08,49.95,3.08,49.95,4.27
30/01/2021,Saturday,KTV Group,KTV HD,00:40:00,Emision per femije,Treni,02:00:00-26:00:00,15:30:00,16:10:00,00:40:00,1,0.89,14.36,1.28,20.76,1.28,20.76,4.89
30/01/2021,Saturday,KTV Group,KTV HD,00:40:00,Emision per mode,Fashionista,02:00:00-26:00:00,19:50:00,20:30:00,00:40:00,1,2.04,33.1,6.29,101.98,6.29,101.98,6.91
30/01/2021,Saturday,KTV Group,KTV HD,00:40:00,Serial,Rikthimi,02:00:00-26:00:00,05:20:00,06:00:00,00:40:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV HD,00:45:00,Dokumentar seri,Bota e së ardhmës,02:00:00-26:00:00,06:10:00,06:55:00,00:45:00,1,0.05,0.79,0.06,1.03,0.06,1.03,4.4
30/01/2021,Saturday,KTV Group,KTV HD,00:45:00,Emision familjar,Foleja-r,02:00:00-26:00:00,07:15:00,08:00:00,00:45:00,1,0.07,1.2,1,16.28,1,16.28,2.67
30/01/2021,Saturday,KTV Group,KTV HD,00:45:00,Lajme,Lajme e mbrëmjes,02:00:00-26:00:00,19:00:00,19:45:00,00:45:00,1,5.71,92.47,10.92,176.85,10.92,176.85,20.58
30/01/2021,Saturday,KTV Group,KTV HD,00:45:00,Serial,Rikthimi,02:00:00-26:00:00,22:30:00,23:15:00,00:45:00,1,0.84,13.57,2.72,44.07,2.72,44.07,3.06
30/01/2021,Saturday,KTV Group,KTV HD,00:50:00,Emision i mbremjes,Interaktiv - Biseda - r,02:00:00-26:00:00,14:10:00,15:00:00,00:50:00,1,0.17,2.72,2.12,34.37,2.12,34.37,1.02
30/01/2021,Saturday,KTV Group,KTV HD,00:50:00,Emision i mengjesit,Sot – vazhdimi,02:00:00-26:00:00,09:10:00,10:00:00,00:50:00,1,0.38,6.11,1.49,24.14,1.49,24.14,2.61
30/01/2021,Saturday,KTV Group,KTV HD,00:50:00,Magazine televizive,Magazina 038,02:00:00-26:00:00,12:30:00,13:20:00,00:50:00,1,0.71,11.45,0.76,12.28,0.76,12.28,4.28
30/01/2021,Saturday,KTV Group,KTV HD,00:50:00,Magazine televizive,Magazina 038 - r,02:00:00-26:00:00,04:30:00,05:20:00,00:50:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV HD,01:00:00,Emision i mengjesit,Sot,02:00:00-26:00:00,08:00:00,09:00:00,01:00:00,1,0.22,3.54,0.66,10.62,0.66,10.62,2.95
30/01/2021,Saturday,KTV Group,KTV HD,01:00:00,Emision i pasdites,Express - vazhdimi,02:00:00-26:00:00,10:45:00,11:45:00,01:00:00,1,0.64,10.36,1.33,21.55,1.33,21.55,3.13
30/01/2021,Saturday,KTV Group,KTV HD,01:00:00,Emision informativ,Codex,02:00:00-26:00:00,18:00:00,19:00:00,01:00:00,1,0.8,13.03,4.56,73.88,4.56,73.88,3.07
30/01/2021,Saturday,KTV Group,KTV HD,01:00:00,Serial,Poldark,02:00:00-26:00:00,02:10:00,03:10:00,01:00:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,KTV Group,KTV HD,01:15:00,Emision per mode,Prishtina Fashion Night - r,02:00:00-26:00:00,24:45:00,26:00:00,01:15:00,1,0.44,7.05,1.07,17.33,1.07,17.33,6.12
30/01/2021,Saturday,KTV Group,KTV HD,01:30:00,Emision per mode,Prishtina Fashion Night,02:00:00-26:00:00,20:30:00,22:00:00,01:30:00,1,1.15,18.68,6.05,98.04,6.05,98.04,3.55
30/01/2021,Saturday,KTV Group,KTV HD,01:30:00,Film,Film artistik :Take Care,02:00:00-26:00:00,23:15:00,24:45:00,01:30:00,1,0.29,4.76,2.66,43.08,2.66,43.08,1.46
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:10:00,Reklama,Blloku 10 + Top Shop,02:00:00-26:00:00,16:20:00,16:30:00,00:10:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:10:00,Reklama,Blloku 11,02:00:00-26:00:00,17:50:00,18:00:00,00:10:00,1,0.01,0.1,0.13,2.09,0.13,2.09,0.03
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:10:00,Reklama,Blloku 12+13,02:00:00-26:00:00,18:50:00,19:00:00,00:10:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:10:00,Reklama,Blloku 14 B,02:00:00-26:00:00,19:20:00,19:30:00,00:10:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:10:00,Reklama,Blloku 4 + Top Shop,02:00:00-26:00:00,08:50:00,09:00:00,00:10:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:15:00,Reklama,Blloku 16 + Lajme,02:00:00-26:00:00,22:15:00,22:30:00,00:15:00,1,0.83,13.51,0.83,13.51,0.83,13.51,2.79
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:20:00,Lajme,Lajme,02:00:00-26:00:00,16:00:00,16:20:00,00:20:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:20:00,Lajme,Lajme Qendrore,02:00:00-26:00:00,19:00:00,19:20:00,00:20:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:20:00,Reklama,Blloku 15,02:00:00-26:00:00,20:10:00,20:30:00,00:20:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Dokumentar,Dokumentar telegrafi,02:00:00-26:00:00,22:30:00,23:00:00,00:30:00,1,0.83,13.51,0.83,13.51,0.83,13.51,3.03
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Emision i pasdites,Pasdite,02:00:00-26:00:00,15:00:00,15:30:00,00:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Lajme,Lajme,02:00:00-26:00:00,13:00:00,13:30:00,00:30:00,1,0.37,6.06,0.5,8.08,0.5,8.08,2.27
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Reklama,Blloku 7 + Top Shop,02:00:00-26:00:00,12:30:00,13:00:00,00:30:00,1,0.5,8.08,0.5,8.08,0.5,8.08,3.03
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Reklama,Blloku 8 + Top Shop,02:00:00-26:00:00,14:30:00,15:00:00,00:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Reklama,Blloku 9 + Top Shop,02:00:00-26:00:00,15:30:00,16:00:00,00:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Reklama,CityShop,02:00:00-26:00:00,11:00:00,11:30:00,00:30:00,1,0.11,1.75,0.5,8.08,0.5,8.08,0.53
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Reklama,Storie,02:00:00-26:00:00,16:30:00,17:00:00,00:30:00,1,0,0.03,0.11,1.82,0.11,1.82,0.01
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:40:00,Emision,Showbizz Reporteri,02:00:00-26:00:00,19:30:00,20:10:00,00:40:00,1,0.01,0.17,0.83,13.51,0.83,13.51,0.04
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:50:00,Emision,Reader,02:00:00-26:00:00,18:00:00,18:50:00,00:50:00,1,0,0.02,0.11,1.79,0.11,1.79,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:50:00,Emision,VIRAL,02:00:00-26:00:00,17:00:00,17:50:00,00:50:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:55:00,Reklama,Blloku 6 + Top Shop,02:00:00-26:00:00,11:30:00,12:25:00,00:55:00,1,0.51,8.24,0.7,11.34,0.7,11.34,2.65
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:00:00,Emision,Radar,02:00:00-26:00:00,09:00:00,10:00:00,01:00:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:00:00,Emision,Taxi Show - R,02:00:00-26:00:00,10:00:00,11:00:00,01:00:00,1,0.01,0.09,0.24,3.82,0.24,3.82,0.03
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:00:00,Emision i pasdites,Reload,02:00:00-26:00:00,02:30:00,03:30:00,01:00:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:00:00,Reklama,CityShop,02:00:00-26:00:00,13:30:00,14:30:00,01:00:00,1,0.01,0.11,0.83,13.51,0.83,13.51,0.04
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:30:00,Emision,INDOKS,02:00:00-26:00:00,23:00:00,24:30:00,01:30:00,1,0.49,7.99,1.25,20.23,1.25,20.23,2.22
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:30:00,Emision,Personale R,02:00:00-26:00:00,24:30:00,26:00:00,01:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:30:00,Reklama,Storie,02:00:00-26:00:00,05:30:00,07:00:00,01:30:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:45:00,Debat,Debat Plus,02:00:00-26:00:00,20:30:00,22:15:00,01:45:00,1,0.83,13.38,1.08,17.45,1.08,17.45,2.55
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:50:00,Emision i mengjesit,Miremengjesi…,02:00:00-26:00:00,07:00:00,08:50:00,01:50:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,02:00:00,Emision i pasdites,Pasdite - R,02:00:00-26:00:00,03:30:00,05:30:00,02:00:00,1,0,0,0,0,0,0,0
30/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:10:00,Reklama,Blloku 10 + Top Shop,02:00:00-26:00:00,16:20:00,16:30:00,00:10:00,1,0.28,4.48,0.47,7.6,0.47,7.6,1.47
