Channel Group,Date,Day of week,Metrics,Time end,Time start,Values
A TV,5/3/2021,Friday,Rurall Rating%,10:30:00,10:00:00,2.97
A TV,5/3/2021,Friday,Urbann Rating%,10:30:00,10:00:00,2.86
A TV,5/3/2021,Friday,1-14 Yrs Rating%,11:00:00,10:30:00,2.47
A TV,5/3/2021,Friday,15-19 Yrs Rating%,11:00:00,10:30:00,0.98
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,11:00:00,10:30:00,4.52
A TV,5/3/2021,Friday,25-34 Yrs Rating%,11:00:00,10:30:00,0.26
A TV,5/3/2021,Friday,35-44 Yrs Rating%,11:00:00,10:30:00,4.24
A TV,5/3/2021,Friday,45-54 Yrs Rating%,11:00:00,10:30:00,1.64
A TV,5/3/2021,Friday,55-64 Yrs Rating%,11:00:00,10:30:00,0
A TV,5/3/2021,Friday,65+ Rating%,11:00:00,10:30:00,0.36
A TV,5/3/2021,Friday,All target Rating%,11:00:00,10:30:00,1.97
A TV,5/3/2021,Friday,Female Rating%,11:00:00,10:30:00,1.18
A TV,5/3/2021,Friday,Ferizaj Region Rating%,11:00:00,10:30:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,11:00:00,10:30:00,0
A TV,5/3/2021,Friday,Gjilan Region Rating%,11:00:00,10:30:00,0
A TV,5/3/2021,Friday,Male Rating%,11:00:00,10:30:00,2.76
A TV,5/3/2021,Friday,Mitrovica Region Rating%,11:00:00,10:30:00,0
A TV,5/3/2021,Friday,Peja Region Rating%,11:00:00,10:30:00,2.57
A TV,5/3/2021,Friday,Prishtina Region Rating%,11:00:00,10:30:00,0.73
A TV,5/3/2021,Friday,Prizren Region Rating%,11:00:00,10:30:00,7.87
A TV,5/3/2021,Friday,Rurall Rating%,11:00:00,10:30:00,1.27
A TV,5/3/2021,Friday,Urbann Rating%,11:00:00,10:30:00,2.83
A TV,5/3/2021,Friday,1-14 Yrs Rating%,11:30:00,11:00:00,2.06
A TV,5/3/2021,Friday,15-19 Yrs Rating%,11:30:00,11:00:00,0
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,11:30:00,11:00:00,3.8
A TV,5/3/2021,Friday,25-34 Yrs Rating%,11:30:00,11:00:00,0.01
A TV,5/3/2021,Friday,35-44 Yrs Rating%,11:30:00,11:00:00,4.01
A TV,5/3/2021,Friday,45-54 Yrs Rating%,11:30:00,11:00:00,0.92
A TV,5/3/2021,Friday,55-64 Yrs Rating%,11:30:00,11:00:00,0.02
A TV,5/3/2021,Friday,65+ Rating%,11:30:00,11:00:00,0.69
A TV,5/3/2021,Friday,All target Rating%,11:30:00,11:00:00,1.57
A TV,5/3/2021,Friday,Female Rating%,11:30:00,11:00:00,1.03
A TV,5/3/2021,Friday,Ferizaj Region Rating%,11:30:00,11:00:00,0.04
A TV,5/3/2021,Friday,Gjakova Region Rating%,11:30:00,11:00:00,0
A TV,5/3/2021,Friday,Gjilan Region Rating%,11:30:00,11:00:00,0
A TV,5/3/2021,Friday,Male Rating%,11:30:00,11:00:00,2.12
A TV,5/3/2021,Friday,Mitrovica Region Rating%,11:30:00,11:00:00,0
A TV,5/3/2021,Friday,Peja Region Rating%,11:30:00,11:00:00,0.84
A TV,5/3/2021,Friday,Prishtina Region Rating%,11:30:00,11:00:00,0.15
A TV,5/3/2021,Friday,Prizren Region Rating%,11:30:00,11:00:00,7.54
A TV,5/3/2021,Friday,Rurall Rating%,11:30:00,11:00:00,0.73
A TV,5/3/2021,Friday,Urbann Rating%,11:30:00,11:00:00,2.61
A TV,5/3/2021,Friday,1-14 Yrs Rating%,12:00:00,11:30:00,2.05
A TV,5/3/2021,Friday,15-19 Yrs Rating%,12:00:00,11:30:00,0
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,12:00:00,11:30:00,3.9
A TV,5/3/2021,Friday,25-34 Yrs Rating%,12:00:00,11:30:00,0.01
A TV,5/3/2021,Friday,35-44 Yrs Rating%,12:00:00,11:30:00,2.91
A TV,5/3/2021,Friday,45-54 Yrs Rating%,12:00:00,11:30:00,0.53
A TV,5/3/2021,Friday,55-64 Yrs Rating%,12:00:00,11:30:00,0.01
A TV,5/3/2021,Friday,65+ Rating%,12:00:00,11:30:00,1.12
A TV,5/3/2021,Friday,All target Rating%,12:00:00,11:30:00,1.41
A TV,5/3/2021,Friday,Female Rating%,12:00:00,11:30:00,0.7
A TV,5/3/2021,Friday,Ferizaj Region Rating%,12:00:00,11:30:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,12:00:00,11:30:00,0
A TV,5/3/2021,Friday,Gjilan Region Rating%,12:00:00,11:30:00,0
A TV,5/3/2021,Friday,Male Rating%,12:00:00,11:30:00,2.11
A TV,5/3/2021,Friday,Mitrovica Region Rating%,12:00:00,11:30:00,0
A TV,5/3/2021,Friday,Peja Region Rating%,12:00:00,11:30:00,0.44
A TV,5/3/2021,Friday,Prishtina Region Rating%,12:00:00,11:30:00,0.11
A TV,5/3/2021,Friday,Prizren Region Rating%,12:00:00,11:30:00,6.97
A TV,5/3/2021,Friday,Rurall Rating%,12:00:00,11:30:00,0.46
A TV,5/3/2021,Friday,Urbann Rating%,12:00:00,11:30:00,2.58
A TV,5/3/2021,Friday,1-14 Yrs Rating%,12:30:00,12:00:00,2.12
A TV,5/3/2021,Friday,15-19 Yrs Rating%,12:30:00,12:00:00,0
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,12:30:00,12:00:00,3.32
A TV,5/3/2021,Friday,25-34 Yrs Rating%,12:30:00,12:00:00,0.06
A TV,5/3/2021,Friday,35-44 Yrs Rating%,12:30:00,12:00:00,2.76
A TV,5/3/2021,Friday,45-54 Yrs Rating%,12:30:00,12:00:00,0.3
A TV,5/3/2021,Friday,55-64 Yrs Rating%,12:30:00,12:00:00,0.03
A TV,5/3/2021,Friday,65+ Rating%,12:30:00,12:00:00,0.64
A TV,5/3/2021,Friday,All target Rating%,12:30:00,12:00:00,1.3
A TV,5/3/2021,Friday,Female Rating%,12:30:00,12:00:00,0.65
A TV,5/3/2021,Friday,Ferizaj Region Rating%,12:30:00,12:00:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,12:30:00,12:00:00,0
A TV,5/3/2021,Friday,Gjilan Region Rating%,12:30:00,12:00:00,0
A TV,5/3/2021,Friday,Male Rating%,12:30:00,12:00:00,1.94
A TV,5/3/2021,Friday,Mitrovica Region Rating%,12:30:00,12:00:00,0.06
A TV,5/3/2021,Friday,Peja Region Rating%,12:30:00,12:00:00,0
A TV,5/3/2021,Friday,Prishtina Region Rating%,12:30:00,12:00:00,0.3
A TV,5/3/2021,Friday,Prizren Region Rating%,12:30:00,12:00:00,6.3
A TV,5/3/2021,Friday,Rurall Rating%,12:30:00,12:00:00,0.23
A TV,5/3/2021,Friday,Urbann Rating%,12:30:00,12:00:00,2.61
A TV,5/3/2021,Friday,1-14 Yrs Rating%,13:00:00,12:30:00,0.27
A TV,5/3/2021,Friday,15-19 Yrs Rating%,13:00:00,12:30:00,0.01
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,13:00:00,12:30:00,0.28
A TV,5/3/2021,Friday,25-34 Yrs Rating%,13:00:00,12:30:00,0.17
A TV,5/3/2021,Friday,35-44 Yrs Rating%,13:00:00,12:30:00,0.09
A TV,5/3/2021,Friday,45-54 Yrs Rating%,13:00:00,12:30:00,0
A TV,5/3/2021,Friday,55-64 Yrs Rating%,13:00:00,12:30:00,0.25
A TV,5/3/2021,Friday,65+ Rating%,13:00:00,12:30:00,0.36
A TV,5/3/2021,Friday,All target Rating%,13:00:00,12:30:00,0.17
A TV,5/3/2021,Friday,Female Rating%,13:00:00,12:30:00,0.23
A TV,5/3/2021,Friday,Ferizaj Region Rating%,13:00:00,12:30:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,13:00:00,12:30:00,0.18
A TV,5/3/2021,Friday,Gjilan Region Rating%,13:00:00,12:30:00,0.08
A TV,5/3/2021,Friday,Male Rating%,13:00:00,12:30:00,0.12
A TV,5/3/2021,Friday,Mitrovica Region Rating%,13:00:00,12:30:00,0.11
A TV,5/3/2021,Friday,Peja Region Rating%,13:00:00,12:30:00,0
A TV,5/3/2021,Friday,Prishtina Region Rating%,13:00:00,12:30:00,0.15
A TV,5/3/2021,Friday,Prizren Region Rating%,13:00:00,12:30:00,0.48
A TV,5/3/2021,Friday,Rurall Rating%,13:00:00,12:30:00,0.19
A TV,5/3/2021,Friday,Urbann Rating%,13:00:00,12:30:00,0.15
A TV,5/3/2021,Friday,1-14 Yrs Rating%,13:30:00,13:00:00,0.02
A TV,5/3/2021,Friday,15-19 Yrs Rating%,13:30:00,13:00:00,0.05
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,13:30:00,13:00:00,0.48
A TV,5/3/2021,Friday,25-34 Yrs Rating%,13:30:00,13:00:00,0.08
A TV,5/3/2021,Friday,35-44 Yrs Rating%,13:30:00,13:00:00,0
A TV,5/3/2021,Friday,45-54 Yrs Rating%,13:30:00,13:00:00,0.03
A TV,5/3/2021,Friday,55-64 Yrs Rating%,13:30:00,13:00:00,0.15
A TV,5/3/2021,Friday,65+ Rating%,13:30:00,13:00:00,0.05
A TV,5/3/2021,Friday,All target Rating%,13:30:00,13:00:00,0.09
A TV,5/3/2021,Friday,Female Rating%,13:30:00,13:00:00,0.03
A TV,5/3/2021,Friday,Ferizaj Region Rating%,13:30:00,13:00:00,0.2
A TV,5/3/2021,Friday,Gjakova Region Rating%,13:30:00,13:00:00,0
A TV,5/3/2021,Friday,Gjilan Region Rating%,13:30:00,13:00:00,0
A TV,5/3/2021,Friday,Male Rating%,13:30:00,13:00:00,0.15
A TV,5/3/2021,Friday,Mitrovica Region Rating%,13:30:00,13:00:00,0.01
A TV,5/3/2021,Friday,Peja Region Rating%,13:30:00,13:00:00,0.2
A TV,5/3/2021,Friday,Prishtina Region Rating%,13:30:00,13:00:00,0.2
A TV,5/3/2021,Friday,Prizren Region Rating%,13:30:00,13:00:00,0
A TV,5/3/2021,Friday,Rurall Rating%,13:30:00,13:00:00,0.08
A TV,5/3/2021,Friday,Urbann Rating%,13:30:00,13:00:00,0.09
A TV,5/3/2021,Friday,1-14 Yrs Rating%,14:00:00,13:30:00,0
A TV,5/3/2021,Friday,15-19 Yrs Rating%,14:00:00,13:30:00,0
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,14:00:00,13:30:00,0.28
A TV,5/3/2021,Friday,25-34 Yrs Rating%,14:00:00,13:30:00,0.14
A TV,5/3/2021,Friday,35-44 Yrs Rating%,14:00:00,13:30:00,0
A TV,5/3/2021,Friday,45-54 Yrs Rating%,14:00:00,13:30:00,0.35
A TV,5/3/2021,Friday,55-64 Yrs Rating%,14:00:00,13:30:00,0.94
A TV,5/3/2021,Friday,65+ Rating%,14:00:00,13:30:00,0
A TV,5/3/2021,Friday,All target Rating%,14:00:00,13:30:00,0.16
A TV,5/3/2021,Friday,Female Rating%,14:00:00,13:30:00,0.08
A TV,5/3/2021,Friday,Ferizaj Region Rating%,14:00:00,13:30:00,0.38
A TV,5/3/2021,Friday,Gjakova Region Rating%,14:00:00,13:30:00,0.02
A TV,5/3/2021,Friday,Gjilan Region Rating%,14:00:00,13:30:00,0
A TV,5/3/2021,Friday,Male Rating%,14:00:00,13:30:00,0.24
A TV,5/3/2021,Friday,Mitrovica Region Rating%,14:00:00,13:30:00,0
A TV,5/3/2021,Friday,Peja Region Rating%,14:00:00,13:30:00,0
A TV,5/3/2021,Friday,Prishtina Region Rating%,14:00:00,13:30:00,0.17
A TV,5/3/2021,Friday,Prizren Region Rating%,14:00:00,13:30:00,0.45
A TV,5/3/2021,Friday,Rurall Rating%,14:00:00,13:30:00,0.04
A TV,5/3/2021,Friday,Urbann Rating%,14:00:00,13:30:00,0.3
A TV,5/3/2021,Friday,1-14 Yrs Rating%,14:30:00,14:00:00,0
A TV,5/3/2021,Friday,15-19 Yrs Rating%,14:30:00,14:00:00,2.6
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,14:30:00,14:00:00,0
A TV,5/3/2021,Friday,25-34 Yrs Rating%,14:30:00,14:00:00,1.19
A TV,5/3/2021,Friday,35-44 Yrs Rating%,14:30:00,14:00:00,0
A TV,5/3/2021,Friday,45-54 Yrs Rating%,14:30:00,14:00:00,2.85
A TV,5/3/2021,Friday,55-64 Yrs Rating%,14:30:00,14:00:00,1.75
A TV,5/3/2021,Friday,65+ Rating%,14:30:00,14:00:00,2.5
A TV,5/3/2021,Friday,All target Rating%,14:30:00,14:00:00,1.1
A TV,5/3/2021,Friday,Female Rating%,14:30:00,14:00:00,0.88
A TV,5/3/2021,Friday,Ferizaj Region Rating%,14:30:00,14:00:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,14:30:00,14:00:00,0
A TV,5/3/2021,Friday,Gjilan Region Rating%,14:30:00,14:00:00,0.27
A TV,5/3/2021,Friday,Male Rating%,14:30:00,14:00:00,1.32
A TV,5/3/2021,Friday,Mitrovica Region Rating%,14:30:00,14:00:00,1.46
A TV,5/3/2021,Friday,Peja Region Rating%,14:30:00,14:00:00,4.19
A TV,5/3/2021,Friday,Prishtina Region Rating%,14:30:00,14:00:00,0.26
A TV,5/3/2021,Friday,Prizren Region Rating%,14:30:00,14:00:00,1.86
A TV,5/3/2021,Friday,Rurall Rating%,14:30:00,14:00:00,0.56
A TV,5/3/2021,Friday,Urbann Rating%,14:30:00,14:00:00,1.75
A TV,5/3/2021,Friday,1-14 Yrs Rating%,15:00:00,14:30:00,0.13
A TV,5/3/2021,Friday,15-19 Yrs Rating%,15:00:00,14:30:00,1.72
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,15:00:00,14:30:00,0
A TV,5/3/2021,Friday,25-34 Yrs Rating%,15:00:00,14:30:00,0.03
A TV,5/3/2021,Friday,35-44 Yrs Rating%,15:00:00,14:30:00,0
A TV,5/3/2021,Friday,45-54 Yrs Rating%,15:00:00,14:30:00,2.8
A TV,5/3/2021,Friday,55-64 Yrs Rating%,15:00:00,14:30:00,1.03
A TV,5/3/2021,Friday,65+ Rating%,15:00:00,14:30:00,1.72
A TV,5/3/2021,Friday,All target Rating%,15:00:00,14:30:00,0.72
A TV,5/3/2021,Friday,Female Rating%,15:00:00,14:30:00,0.6
A TV,5/3/2021,Friday,Ferizaj Region Rating%,15:00:00,14:30:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,15:00:00,14:30:00,0
A TV,5/3/2021,Friday,Gjilan Region Rating%,15:00:00,14:30:00,0
A TV,5/3/2021,Friday,Male Rating%,15:00:00,14:30:00,0.85
A TV,5/3/2021,Friday,Mitrovica Region Rating%,15:00:00,14:30:00,0.06
A TV,5/3/2021,Friday,Peja Region Rating%,15:00:00,14:30:00,5.87
A TV,5/3/2021,Friday,Prishtina Region Rating%,15:00:00,14:30:00,0.04
A TV,5/3/2021,Friday,Prizren Region Rating%,15:00:00,14:30:00,0.54
A TV,5/3/2021,Friday,Rurall Rating%,15:00:00,14:30:00,0.11
A TV,5/3/2021,Friday,Urbann Rating%,15:00:00,14:30:00,1.47
A TV,5/3/2021,Friday,1-14 Yrs Rating%,15:30:00,15:00:00,2.29
A TV,5/3/2021,Friday,15-19 Yrs Rating%,15:30:00,15:00:00,2.25
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,15:30:00,15:00:00,0
A TV,5/3/2021,Friday,25-34 Yrs Rating%,15:30:00,15:00:00,0.26
A TV,5/3/2021,Friday,35-44 Yrs Rating%,15:30:00,15:00:00,0.73
A TV,5/3/2021,Friday,45-54 Yrs Rating%,15:30:00,15:00:00,4.17
A TV,5/3/2021,Friday,55-64 Yrs Rating%,15:30:00,15:00:00,2.38
A TV,5/3/2021,Friday,65+ Rating%,15:30:00,15:00:00,3.23
A TV,5/3/2021,Friday,All target Rating%,15:30:00,15:00:00,1.77
A TV,5/3/2021,Friday,Female Rating%,15:30:00,15:00:00,1.5
A TV,5/3/2021,Friday,Ferizaj Region Rating%,15:30:00,15:00:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,15:30:00,15:00:00,0
A TV,5/3/2021,Friday,Gjilan Region Rating%,15:30:00,15:00:00,1.37
A TV,5/3/2021,Friday,Male Rating%,15:30:00,15:00:00,2.04
A TV,5/3/2021,Friday,Mitrovica Region Rating%,15:30:00,15:00:00,0
A TV,5/3/2021,Friday,Peja Region Rating%,15:30:00,15:00:00,9.83
A TV,5/3/2021,Friday,Prishtina Region Rating%,15:30:00,15:00:00,0.1
A TV,5/3/2021,Friday,Prizren Region Rating%,15:30:00,15:00:00,2.73
A TV,5/3/2021,Friday,Rurall Rating%,15:30:00,15:00:00,1.98
A TV,5/3/2021,Friday,Urbann Rating%,15:30:00,15:00:00,1.51
A TV,5/3/2021,Friday,1-14 Yrs Rating%,16:00:00,15:30:00,2.31
A TV,5/3/2021,Friday,15-19 Yrs Rating%,16:00:00,15:30:00,1.76
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,16:00:00,15:30:00,0
A TV,5/3/2021,Friday,25-34 Yrs Rating%,16:00:00,15:30:00,1.52
A TV,5/3/2021,Friday,35-44 Yrs Rating%,16:00:00,15:30:00,2.68
A TV,5/3/2021,Friday,45-54 Yrs Rating%,16:00:00,15:30:00,3.42
A TV,5/3/2021,Friday,55-64 Yrs Rating%,16:00:00,15:30:00,3.46
A TV,5/3/2021,Friday,65+ Rating%,16:00:00,15:30:00,6.06
A TV,5/3/2021,Friday,All target Rating%,16:00:00,15:30:00,2.42
A TV,5/3/2021,Friday,Female Rating%,16:00:00,15:30:00,2.06
A TV,5/3/2021,Friday,Ferizaj Region Rating%,16:00:00,15:30:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,16:00:00,15:30:00,4.84
A TV,5/3/2021,Friday,Gjilan Region Rating%,16:00:00,15:30:00,5.6
A TV,5/3/2021,Friday,Male Rating%,16:00:00,15:30:00,2.77
A TV,5/3/2021,Friday,Mitrovica Region Rating%,16:00:00,15:30:00,0
A TV,5/3/2021,Friday,Peja Region Rating%,16:00:00,15:30:00,9.83
A TV,5/3/2021,Friday,Prishtina Region Rating%,16:00:00,15:30:00,0
A TV,5/3/2021,Friday,Prizren Region Rating%,16:00:00,15:30:00,0.94
A TV,5/3/2021,Friday,Rurall Rating%,16:00:00,15:30:00,3.16
A TV,5/3/2021,Friday,Urbann Rating%,16:00:00,15:30:00,1.51
A TV,5/3/2021,Friday,1-14 Yrs Rating%,16:30:00,16:00:00,2.06
A TV,5/3/2021,Friday,15-19 Yrs Rating%,16:30:00,16:00:00,2.59
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,16:30:00,16:00:00,0.4
A TV,5/3/2021,Friday,25-34 Yrs Rating%,16:30:00,16:00:00,1.1
A TV,5/3/2021,Friday,35-44 Yrs Rating%,16:30:00,16:00:00,2.62
A TV,5/3/2021,Friday,45-54 Yrs Rating%,16:30:00,16:00:00,4.42
A TV,5/3/2021,Friday,55-64 Yrs Rating%,16:30:00,16:00:00,4.23
A TV,5/3/2021,Friday,65+ Rating%,16:30:00,16:00:00,6.58
A TV,5/3/2021,Friday,All target Rating%,16:30:00,16:00:00,2.61
A TV,5/3/2021,Friday,Female Rating%,16:30:00,16:00:00,2.27
A TV,5/3/2021,Friday,Ferizaj Region Rating%,16:30:00,16:00:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,16:30:00,16:00:00,5.95
A TV,5/3/2021,Friday,Gjilan Region Rating%,16:30:00,16:00:00,3.86
A TV,5/3/2021,Friday,Male Rating%,16:30:00,16:00:00,2.95
A TV,5/3/2021,Friday,Mitrovica Region Rating%,16:30:00,16:00:00,0.19
A TV,5/3/2021,Friday,Peja Region Rating%,16:30:00,16:00:00,9.83
A TV,5/3/2021,Friday,Prishtina Region Rating%,16:30:00,16:00:00,1.22
A TV,5/3/2021,Friday,Prizren Region Rating%,16:30:00,16:00:00,1.01
A TV,5/3/2021,Friday,Rurall Rating%,16:30:00,16:00:00,3.5
A TV,5/3/2021,Friday,Urbann Rating%,16:30:00,16:00:00,1.53
A TV,5/3/2021,Friday,1-14 Yrs Rating%,17:00:00,16:30:00,2.27
A TV,5/3/2021,Friday,15-19 Yrs Rating%,17:00:00,16:30:00,4.46
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,17:00:00,16:30:00,1.28
A TV,5/3/2021,Friday,25-34 Yrs Rating%,17:00:00,16:30:00,1.08
A TV,5/3/2021,Friday,35-44 Yrs Rating%,17:00:00,16:30:00,2.08
A TV,5/3/2021,Friday,45-54 Yrs Rating%,17:00:00,16:30:00,5.53
A TV,5/3/2021,Friday,55-64 Yrs Rating%,17:00:00,16:30:00,5.38
A TV,5/3/2021,Friday,65+ Rating%,17:00:00,16:30:00,6.08
A TV,5/3/2021,Friday,All target Rating%,17:00:00,16:30:00,3.04
A TV,5/3/2021,Friday,Female Rating%,17:00:00,16:30:00,2.58
A TV,5/3/2021,Friday,Ferizaj Region Rating%,17:00:00,16:30:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,17:00:00,16:30:00,6.06
A TV,5/3/2021,Friday,Gjilan Region Rating%,17:00:00,16:30:00,2.65
A TV,5/3/2021,Friday,Male Rating%,17:00:00,16:30:00,3.49
A TV,5/3/2021,Friday,Mitrovica Region Rating%,17:00:00,16:30:00,0.05
A TV,5/3/2021,Friday,Peja Region Rating%,17:00:00,16:30:00,9.83
A TV,5/3/2021,Friday,Prishtina Region Rating%,17:00:00,16:30:00,3.93
A TV,5/3/2021,Friday,Prizren Region Rating%,17:00:00,16:30:00,0.3
A TV,5/3/2021,Friday,Rurall Rating%,17:00:00,16:30:00,4.26
A TV,5/3/2021,Friday,Urbann Rating%,17:00:00,16:30:00,1.55
A TV,5/3/2021,Friday,1-14 Yrs Rating%,17:30:00,17:00:00,2.92
A TV,5/3/2021,Friday,15-19 Yrs Rating%,17:30:00,17:00:00,5.24
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,17:30:00,17:00:00,2.15
A TV,5/3/2021,Friday,25-34 Yrs Rating%,17:30:00,17:00:00,0.71
A TV,5/3/2021,Friday,35-44 Yrs Rating%,17:30:00,17:00:00,2.08
A TV,5/3/2021,Friday,45-54 Yrs Rating%,17:30:00,17:00:00,5.07
A TV,5/3/2021,Friday,55-64 Yrs Rating%,17:30:00,17:00:00,2.5
A TV,5/3/2021,Friday,65+ Rating%,17:30:00,17:00:00,6
A TV,5/3/2021,Friday,All target Rating%,17:30:00,17:00:00,3.03
A TV,5/3/2021,Friday,Female Rating%,17:30:00,17:00:00,2.67
A TV,5/3/2021,Friday,Ferizaj Region Rating%,17:30:00,17:00:00,0
A TV,5/3/2021,Friday,Gjakova Region Rating%,17:30:00,17:00:00,10.3
A TV,5/3/2021,Friday,Gjilan Region Rating%,17:30:00,17:00:00,0.91
A TV,5/3/2021,Friday,Male Rating%,17:30:00,17:00:00,3.38
A TV,5/3/2021,Friday,Mitrovica Region Rating%,17:30:00,17:00:00,0.01
A TV,5/3/2021,Friday,Peja Region Rating%,17:30:00,17:00:00,9.83
A TV,5/3/2021,Friday,Prishtina Region Rating%,17:30:00,17:00:00,3.93
A TV,5/3/2021,Friday,Prizren Region Rating%,17:30:00,17:00:00,0
A TV,5/3/2021,Friday,Rurall Rating%,17:30:00,17:00:00,4.39
A TV,5/3/2021,Friday,Urbann Rating%,17:30:00,17:00:00,1.36
A TV,5/3/2021,Friday,1-14 Yrs Rating%,18:00:00,17:30:00,1.39
A TV,5/3/2021,Friday,15-19 Yrs Rating%,18:00:00,17:30:00,3.24
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,18:00:00,17:30:00,1.1
A TV,5/3/2021,Friday,25-34 Yrs Rating%,18:00:00,17:30:00,0.29
A TV,5/3/2021,Friday,35-44 Yrs Rating%,18:00:00,17:30:00,1.39
A TV,5/3/2021,Friday,45-54 Yrs Rating%,18:00:00,17:30:00,2.95
A TV,5/3/2021,Friday,55-64 Yrs Rating%,18:00:00,17:30:00,1.02
A TV,5/3/2021,Friday,65+ Rating%,18:00:00,17:30:00,3.93
A TV,5/3/2021,Friday,All target Rating%,18:00:00,17:30:00,1.7
A TV,5/3/2021,Friday,Female Rating%,18:00:00,17:30:00,1.42
A TV,5/3/2021,Friday,Ferizaj Region Rating%,18:00:00,17:30:00,0.23
A TV,5/3/2021,Friday,Gjakova Region Rating%,18:00:00,17:30:00,8.56
A TV,5/3/2021,Friday,Gjilan Region Rating%,18:00:00,17:30:00,0
A TV,5/3/2021,Friday,Male Rating%,18:00:00,17:30:00,1.98
A TV,5/3/2021,Friday,Mitrovica Region Rating%,18:00:00,17:30:00,0.17
A TV,5/3/2021,Friday,Peja Region Rating%,18:00:00,17:30:00,7.02
A TV,5/3/2021,Friday,Prishtina Region Rating%,18:00:00,17:30:00,0.96
A TV,5/3/2021,Friday,Prizren Region Rating%,18:00:00,17:30:00,0.18
A TV,5/3/2021,Friday,Rurall Rating%,18:00:00,17:30:00,1.88
A TV,5/3/2021,Friday,Urbann Rating%,18:00:00,17:30:00,1.49
A TV,5/3/2021,Friday,1-14 Yrs Rating%,18:30:00,18:00:00,0.19
A TV,5/3/2021,Friday,15-19 Yrs Rating%,18:30:00,18:00:00,2.13
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,18:30:00,18:00:00,0.03
A TV,5/3/2021,Friday,25-34 Yrs Rating%,18:30:00,18:00:00,0.16
A TV,5/3/2021,Friday,35-44 Yrs Rating%,18:30:00,18:00:00,0.54
A TV,5/3/2021,Friday,45-54 Yrs Rating%,18:30:00,18:00:00,2.64
A TV,5/3/2021,Friday,55-64 Yrs Rating%,18:30:00,18:00:00,0
A TV,5/3/2021,Friday,65+ Rating%,18:30:00,18:00:00,1.72
A TV,5/3/2021,Friday,All target Rating%,18:30:00,18:00:00,0.79
A TV,5/3/2021,Friday,Female Rating%,18:30:00,18:00:00,0.52
A TV,5/3/2021,Friday,Ferizaj Region Rating%,18:30:00,18:00:00,1.34
A TV,5/3/2021,Friday,Gjakova Region Rating%,18:30:00,18:00:00,0
A TV,5/3/2021,Friday,Gjilan Region Rating%,18:30:00,18:00:00,0
A TV,5/3/2021,Friday,Male Rating%,18:30:00,18:00:00,1.06
A TV,5/3/2021,Friday,Mitrovica Region Rating%,18:30:00,18:00:00,0.34
A TV,5/3/2021,Friday,Peja Region Rating%,18:30:00,18:00:00,5.35
A TV,5/3/2021,Friday,Prishtina Region Rating%,18:30:00,18:00:00,0.25
A TV,5/3/2021,Friday,Prizren Region Rating%,18:30:00,18:00:00,0.22
A TV,5/3/2021,Friday,Rurall Rating%,18:30:00,18:00:00,0.01
A TV,5/3/2021,Friday,Urbann Rating%,18:30:00,18:00:00,1.74
A TV,5/3/2021,Friday,1-14 Yrs Rating%,19:00:00,18:30:00,0.37
A TV,5/3/2021,Friday,15-19 Yrs Rating%,19:00:00,18:30:00,2.98
A TV,5/3/2021,Friday,20- 24 Yrs Rating%,19:00:00,18:30:00,0.06
A TV,5/3/2021,Friday,25-34 Yrs Rating%,19:00:00,18:30:00,0.02
A TV,5/3/2021,Friday,35-44 Yrs Rating%,19:00:00,18:30:00,1.3
A TV,5/3/2021,Friday,45-54 Yrs Rating%,19:00:00,18:30:00,2.81
A TV,5/3/2021,Friday,55-64 Yrs Rating%,19:00:00,18:30:00,0.14
A TV,5/3/2021,Friday,65+ Rating%,19:00:00,18:30:00,1.8
A TV,5/3/2021,Friday,All target Rating%,19:00:00,18:30:00,1.05
A TV,5/3/2021,Friday,Female Rating%,19:00:00,18:30:00,0.72
A TV,5/3/2021,Friday,Ferizaj Region Rating%,19:00:00,18:30:00,1.19
A TV,5/3/2021,Friday,Gjakova Region Rating%,19:00:00,18:30:00,0
